adref,description,created,title,longitude,salary_is_predicted,id,redirect_url,latitude,__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,category.tag,category.__CLASS__,category.label,salary_max,salary_min,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEI1ZzFPNk04UkdveTlMTWlPY21sUSIsImkiOiI1ODIxMjE2NjA1In0.CECXILyRCZcJ2WoyPzvBlezlat1W8DtnFUBkcSLHaJY,"Relevant du Chef de secteur – Centre de distribution (Service client), le Coordonnateur Opérations et Systèmes logistique agit comme pivot entre les opérations, le client et les équipes TI . Son rôle est d’abord d’assurer la fluidité des opérations quotidiennes en identifiant, analysant et résolvant les enjeux terrain, tout en s’appuyant sur les systèmes pour soutenir la performance. Responsabilités principales: Agir comme point de contact entre les opération, les client et les équipes TI. Comp…",2026-07-30T11:20:50Z,Coordonnateur Opérations et Systèmes logistique,-73.768882,0,5821216605,https://www.adzuna.ca/details/5821216605?utm_medium=api&utm_source=e90db681,45.557179,Adzuna::API::Response::Job,Groupe Robert,Adzuna::API::Response::Company,"Fabreville, Laval",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Laval region', 'Laval', 'Fabreville']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxNTA0NCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.7uTg4jkzEqqX0MryYFOdZzg4FoOalvUpJwMwn09B9Pc,"Founded in 2000 by three former Royal Canadian Air Force (RCAF) CF-18 fighter pilots who identified an opportunity to improve military readiness training, Top Aces has since established itself as the world leader in contracted adversary air (ADAIR) services and joint terminal attack controller (JTAC) training. We pride ourselves on our unblemished safety record, having flown an industry leading 130,000 hours of operational training without accident in support of customers worldwide, including C…",2026-07-30T11:19:35Z,Senior Project Manager,-73.77057,0,5821215044,https://www.adzuna.ca/details/5821215044?utm_medium=api&utm_source=e90db681,45.46234,Adzuna::API::Response::Job,Top Aces,Adzuna::API::Response::Company,"Dorval, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Dorval']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxNDY3NyIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.1p64T8GkE_4kmlZonrUIEPyzFykcaiXA9upF6naSenM,"⠀ Job Description At CAE, our Manufacturing experts turn visionary designs into reality, building world-class simulators for our Civil Aviation and Defense & Security divisions. From assembly and testing to final production, every step contributes to delivering high-value, globally recognized products. By joining our team, you will play a key role in improving processes, tools and systems to support operational performance and ensure product quality and reliability. Are you passionate about you…",2026-07-30T11:19:18Z,Global Logistics Data & Digital Transformation Analyst,-73.588138,0,5821214677,https://www.adzuna.ca/details/5821214677?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,CAE,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMjc1OCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.AajKp-HgQ9VX1ykuxkkT1hecMsjXlEXfRqHvuroaS34,Required Skills Formation académique exigée Doit détenir un baccalauréat en informatique ou dans une autre discipline universitaire appropriée. Expérience de travail Avoir une connaissance des systèmes d’information du système de santé québécois en usage dans le réseau de la santé et des services sociaux Avoir géré des projets de déploiement de système d’information Avoir 2 ans d’expérience en analyse de systèmes informatiques cliniques ou administratifs Avoir des connaissances des systèmes cli…,2026-07-30T11:17:42Z,Analyste en informatique - Profil système d'information,-73.588138,0,5821212758,https://www.adzuna.ca/details/5821212758?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,CIUSSS du Centre-Sud-de-l'Île-de-Montréal,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMjY3MyIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.k5yJcYDiq_4W4hsCukJ4PTneZ43iwGn5Uak-j9imZPg,"Required Skills Formation académique exigée Doit détenir un baccalauréat en informatique ou dans une autre discipline universitaire appropriée. Expérience de travail Avoir un minimum de deux (2) ans d'expérience dans le domaine des technologies de l'information et dans l’administration des outils Microsoft 365 et en analyse système et en analyse de besoins d’affaires ; Bonne maîtrise de la Power Platform (Power Apps, Power Automate, Power BI), Exchange, Teams et SharePoint ;Expérience avec Core…",2026-07-30T11:17:38Z,Analyste en informatique - Profil M365,-73.588138,0,5821212673,https://www.adzuna.ca/details/5821212673?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,CIUSSS du Centre-Sud-de-l'Île-de-Montréal,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMjQyMCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.lhcw4BNd1_TwwyAJVru4-JCRyIfj6HXIHI84sNcy-Ko,"Role Summary We are seeking a detail-oriented, collaborative eCommerce Support Coordinator to join our team. In this role, your primary focus will be owning the product onboarding process for our B2B dealer portal; curating raw data, crafting compelling product copy, and managing media assets. Beyond managing our B2B catalog, you will play a key role in supporting our growth by assisting with day-to-day customer service inquiries across our direct-to-consumer (D2C) platforms. The ideal candidat…",2026-07-30T11:17:25Z,Digital Experience - E-Commerce Support Coordinator,-73.915464,0,5821212420,https://www.adzuna.ca/details/5821212420?utm_medium=api&utm_source=e90db681,45.414634,Adzuna::API::Response::Job,Jam Industries,Adzuna::API::Response::Company,"Baie-d'Urfé, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', ""Baie-d'Urfé""]",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMDYzMCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0._57eS8pyQJPYUE1yJPB_o77QmhdJbiEkbmHlY1UXa9A,"Pour être éligible à ce poste, vous devez être basé dans le pays où le poste est proposé. Aperçu du poste : Le Responsable Technologie & IA sera un cadre supérieur chargé de développer les offres, d'agir en tant qu'architecte de solutions et de promouvoir l'excellence et l'efficacité de la livraison grâce à l'utilisation de l'IA. Ce rôle combine une expertise approfondie du secteur avec une solide connaissance technologique pour conseiller les clients biopharmaceutiques sur la gestion de l'info…",2026-07-30T11:15:58Z,Responsable de la technologie analytique et de l'IA chez EBP/EBP Analytics Technology and AI Lead,-73.866041,0,5821210630,https://www.adzuna.ca/details/5821210630?utm_medium=api&utm_source=e90db681,45.451188,Adzuna::API::Response::Job,IQVIA,Adzuna::API::Response::Company,"Kirkland, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Kirkland']",it-jobs,Adzuna::API::Response::Category,IT Jobs,291500.0,179600.0,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMDQ5NiIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.uSm3gz4yHXCYCMMY28f-OVVjaMJo0cM153LbkmFjqbY,"Job Overview Director of Loyalty Programs Foodtastic | Montreal The gig Foodtastic runs 27 of the coolest restaurant brands in Canada. Second Cup. Dunkin'. Quesada. Pita Pit. La Belle et La Boeuf. Over 1,200 locations and growing fast. We're not a legacy franchisor coasting on autopilot, we're building the most aggressive multi-brand platform in the country, and loyalty and digital is where the next fight gets won. That's where you come in. You'll own the loyalty and digital roadmap across the …",2026-07-30T11:15:52Z,Directeur(trice) des programmes de Fidelite - Director Loyalty Programs,-73.72334,0,5821210496,https://www.adzuna.ca/details/5821210496?utm_medium=api&utm_source=e90db681,45.50679,Adzuna::API::Response::Job,Foodtastic,Adzuna::API::Response::Company,"Saint-Laurent, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Saint-Laurent']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIxMDIzNCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.Eglmkh2_ospss9hqy_OgsNDhtviRVcndSzxs6IG75cM,"Description The International Civil Aviation Organization (ICAO) sets international Standards and Recommended Practices (SARPs) for aviation safety, air navigation, security, facilitation and environmental protection. To that effect, ICAO is a knowledge-based organization engaged activities to manage and disseminate specialized international Civil Aviation standards, guidance and related knowledge products, while providing holistic support to States to help them achieve compliance with ICAO SAR…",2026-07-30T11:15:40Z,E-Commerce and Platform Operations Lead,-73.588138,0,5821210234,https://www.adzuna.ca/details/5821210234?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,United Nations Development Programme,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEI1ZzFPNk04UkdveTlMTWlPY21sUSIsImkiOiI1ODIxMjA5MTIyIn0.bDmADXEI40msKMiwg5mJtbu4M3lTGU_ySLAbEVszLbo,"Description Senior Solution Consultant – Products Industry (French-English Bilingual Required) Oracle NetSuite Twenty-five years ago, Oracle NetSuite pioneered cloud ERP. Today, we are defining the next era of AI-powered business transformation. Every day, tens of thousands of organizations rely on NetSuite to manage finance, manufacturing, inventory, supply chain, commerce, planning, and operations on a single intelligent platform. We're looking for trusted advisors who understand business cha…",2026-07-30T11:14:44Z,Oracle NetSuite Solution Consultant,-73.588138,0,5821209122,https://www.adzuna.ca/details/5821209122?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Oracle,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,131300.0,79900.0,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEI1ZzFPNk04UkdveTlMTWlPY21sUSIsImkiOiI1ODIxMjA2NTMxIn0.GsE1h_3GW0Tdxcw8tB71J5-tAZ2Q3--Xq2jzMoI8lvc,"Why Valtech? We’re the experience innovation company - a trusted partner to the world’s most recognized brands. To our people we offer growth opportunities, a values -driven culture, international careers and the chance to shape the future of experience. The opportunity At Valtech, you’ll find an environment designed for continuous learning, meaningful impact, and professional growth. Whether you're pioneering new digital solutions, challenging conventional thinking or building the next generat…",2026-07-30T11:12:01Z,Sr Product Owner,-73.588138,0,5821206531,https://www.adzuna.ca/details/5821206531?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Valtech,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEI1ZzFPNk04UkdveTlMTWlPY21sUSIsImkiOiI1ODIxMjA2MjE3In0.RYDRnDjlvNiipHzyN6GTIm2FbtDOrLmoW62_Z9l6R2k,"We're seeking someone to join our team as an AI Patterns and Controls Monitoring Professional to provide Compliance coverage and guidance to the Firm's Business Units and Infrastructure Divisions across all regions and jurisdictions. In the Legal & Compliance division, we assist the Firm in achieving its business objectives by facilitating and overseeing the Firm's management of legal, regulatory and franchise risk. This is a Director level position within the NFR Artificial Intelligence Govern…",2026-07-30T11:11:42Z,AI Patterns and Controls Monitoring Professional – NFR Artificial Intelligence Governance (Hybrid),-73.588138,0,5821206217,https://www.adzuna.ca/details/5821206217?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Morgan Stanley,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIwNjE5NiIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.xAOP4Dg8Zho0oTzemlvWMUwJ_P9m9WmYdcpTKPWLx00,"Position Description: CGI Montreal is continuing to expand its strategic consulting activities, particularly within CGI Business Consulting. Leveraging its broad client portfolio, strong reputation in consulting services, and expertise in supporting large-scale transformations, CGI Montreal anticipates significant growth in its consulting practice over the coming years. In a context where organizations are accelerating their digital, operational, and technological transformations, particularly …",2026-07-30T11:11:41Z,Senior Consultant – Change Management,-73.588138,0,5821206196,https://www.adzuna.ca/details/5821206196?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,CGI,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIwNDg2NiIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.JKDQzOOMa2PLcFFi5PslXLN2lsRiBjsA_DQQdA3i40w,"Position Description: Le développeur backend Java CGI intervient au sein de squads agiles dans un contexte de transformation numérique caractérisé par une forte variabilité des besoins et des priorités. Il agit à titre de spécialiste en développement backend Java et contribue à la conception, au développement et à l'évolution des services applicatifs, en assurant un haut niveau de qualité, de performance et de fiabilité. Par ses compétences techniques, sa capacité à collaborer efficacement et s…",2026-07-30T11:10:13Z,Développeur Java - Intermédiaire,-73.588138,0,5821204866,https://www.adzuna.ca/details/5821204866?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,CGI,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIwMzI5MCIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.yIBYR8UiYQPDilx9g_0vNMZT7kjo-3LOjhtQv1ncjW8,"Prenez les devants pour libérer le potentiel de croissance des clients AWS, tant nouveaux qu'existants. En tant que Représentant(e) en acquisition de clients pour AWS, vous contribuerez à façonner l'avenir du déploiement technologique pour les clients AWS. La plateforme infonuagique d'Amazon Web Services aide les entreprises de toutes tailles à transformer et réinventer leurs activités pour répondre aux besoins de leurs clients et communautés à travers le monde. Qu'il s'agisse de permettre des …",2026-07-30T11:08:07Z,"Représentant(e) de compte associé(e) | Associate Account Executive , Cloud Sales Center (CSC)",-73.588138,0,5821203290,https://www.adzuna.ca/details/5821203290?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Amazon,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTIwMzE0MSIsInMiOiJYQjVnMU82TThSR295OUxNaU9jbWxRIn0.Dq8QrIEq7g6n9FK20TyrRQmnmdPE-11RrrLG--iXHMA,"We’re seeking someone to join our team as a Java/Scala Application Developer to build and support critical Wealth Management Finance technology solutions that enable scalable data processing, application development, and business innovation across a global technology organization. In the Technology division, we leverage innovation to build the connections and capabilities that power our Firm, enabling our clients and colleagues to redefine markets and shape the future of our communities. This i…",2026-07-30T11:07:51Z,Consultant Conversion_Software Eng III : Job Level - Associate,-73.588138,0,5821203141,https://www.adzuna.ca/details/5821203141?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Morgan Stanley,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
