latitude,adref,created,longitude,redirect_url,id,title,description,salary_is_predicted,__CLASS__,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time,salary_max,salary_min
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjUyNzgwNSIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.04IRGiSgy4xcwcDn-aGZIz9xPzm_5Q6TQs1PN0tYNPM,2026-08-03T06:38:11Z,-73.588138,https://www.adzuna.ca/details/5826527805?utm_medium=api&utm_source=e90db681,5826527805,Engine Programmer (Far Cry),"Job Description Job Description Company Description Ubisoft is a global leader in gaming with teams across the world creating original and memorable gaming experiences, from Assassin’s Creed, Rainbow Six to Just Dance and more. We believe diverse perspectives help both players and teams thrive. If you’re passionate about innovation and pushing entertainment boundaries, join our journey and help create the unknown! Job Description As an Engine Programmer at Ubisoft Montréal, you will contribute …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Ubisoft,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjUyNzcxMSIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.JwT5p3bVD3jtwht4OTeiNHMel2bkeGlnxc1w3PwWKtQ,2026-08-03T06:37:54Z,-73.588138,https://www.adzuna.ca/details/5826527711?utm_medium=api&utm_source=e90db681,5826527711,Développeur · euse infonuagique,"Job Description Job Description Company Description Ubisoft est une référence mondiale du jeu vidéo, avec des équipes réparties aux quatre coins du monde qui créent des expériences de jeu originales et mémorables, de Assassin’s Creed à Rainbow Six en passant par Just Dance et bien d’autres encore. Nous croyons que la diversité des points de vue fait progresser à la fois les joueurs et les équipes. Si vous êtes passionné·e par l’innovation et que vous souhaitez repousser les limites du divertiss…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Ubisoft,,,,
45.490563,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjUyNzQ2NyIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.kI45Ix2BTG1gGfh2tlNjuWXW05Z6b98jn9_K1i1NvbQ,2026-08-03T06:37:31Z,-73.430404,https://www.adzuna.ca/details/5826527467?utm_medium=api&utm_source=e90db681,5826527467,Merchandiseur(euse) e-commerce,"Job Description Job Description Description de l'entreprise Techo-Bloc est un manufacturier et distributeur nord-américain comptant 9 usines de production et 15 centres de distribution. Nous concevons et commercialisons des produits d’aménagement extérieur en misant sur la qualité, l’innovation et l’excellence opérationnelle. Notre équipe de plus de 900 employés évolue dans un environnement structuré, en croissance rapide, où la collaboration, la responsabilisation et l’amélioration continue so…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Saint-Hubert']","Saint-Hubert, Champlain",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Techo-Bloc,,,,
45.581149,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjUyNDgyNiIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.5YXMk4DIq1fUyo3xumeY8nY4c8fsuBT0Jz90o1utQHQ,2026-08-03T06:35:56Z,-73.742893,https://www.adzuna.ca/details/5826524826?utm_medium=api&utm_source=e90db681,5826524826,Gestionnaire de projets,"Job Description Job Description Façonnez l'avenir des technologies du commerce de détail Rejoignez LOC et faites partie d'une équipe collaborative qui façonne l'avenir du commerce de détail. Nous vous offrons un environnement stimulant où l'autonomie et l'apprentissage continu sont encouragés, car nous croyons que l'excellence naît de l'innovation et de la responsabilisation de chacun. Chez nous, vous aurez toutes les opportunités de développer votre carrière, que ce soit par l'élaboration de s…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Laval region', 'Laval']","Laval, Laval region",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Loc Software,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHVGUXcyR1A4Ukd3QWR0bV9faENSQSIsImkiOiI1ODI2NTI0NDYwIn0.nJle9osYFPjCwHJbdu9eg-GwLF8dxMNFxT1aB2UqK0s,2026-08-03T06:35:17Z,-73.588138,https://www.adzuna.ca/details/5826524460?utm_medium=api&utm_source=e90db681,5826524460,"Chef · fe de pratique, IA | AI Lead","Job Description Job Description:\n\nChef·fe de pratique, Intelligence ArtificiellePourquoi rejoindre Bloom ?Bloom est une agence de marketing de performance qui compte plus de 19 ans de succès éprouvés à aider ses clients à croître de manière rentable grâce à des solutions de marketing numérique axées sur les données. Aujourd'hui, nous combinons cette expertise de longue date avec une vision propulsée par l'IA afin de générer des résultats encore plus intelligents, rapides et durables.En tant q…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Bloom,permanent,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjUyMjA2MiIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.GUKSZcRWd0sjrzD3jC95m6Upffb4q9RiONHm6yAO6DU,2026-08-03T06:33:57Z,-73.588138,https://www.adzuna.ca/details/5826522062?utm_medium=api&utm_source=e90db681,5826522062,Senior Character Rigger - [Rainbow Six Siege],"Job Description Job Description Company Description Ubisoft is a global leader in gaming with teams across the world creating original and memorable gaming experiences, from Assassin's Creed, Rainbow Six to Just Dance and more. We believe diverse perspectives help both players and teams thrive. If you're passionate about innovation and pushing entertainment boundaries, join our journey and help us create the unknown! Job Description As a Senior Character Rigger at Ubisoft Montreal, you will cre…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Ubisoft,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzNDA2MiIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.GUWsvTGkwkGb3ZDnYXDW0gjgfqZJEu6VWMy4234_oow,2026-08-03T04:28:40Z,-73.588138,https://www.adzuna.ca/land/ad/5826434062?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=72CE3B3F5E007C47869C4A04E68E5C3F193C8C97,5826434062,"Technicienne, technicien en informatique (intégration multimédia) - T2627-16","VOTRE GROUPE DE TRAVAIL Service technopédagogique SOMMAIRE DE LA FONCTION Sous la supervision du professionnel désigné et sous la direction du supérieur immédiat, effectue divers travaux techniques reliés à la programmation et à l’intégration multimédia, au développement de l’accessibilité Web, d’outils didactiques, aux tests techniques de qualité. Participe à l'analyse des besoins de la clientèle et lui procure assistance et support. TÂCHES ET RESPONSABILITÉS PRINCIPALES Participe à l'analyse …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Université TÉLUQ,,full_time,,
45.530311,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzNDAzNCIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.Ix8CyMdk7fuwhs_y0vcL_okqzxwi_WC_mSZDyQKM5X4,2026-08-03T04:28:40Z,-73.968087,https://www.adzuna.ca/land/ad/5826434034?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=C3A71FE214960F98656750C29CAE23E5E51E3AE9,5826434034,Technicien(ne) en support technique - support aux clients,"Vous souhaitez voir concrètement l’impact de votre expertise en informatique , autant en usine chez les clients que du bureau, tout en évoluant dans un environnement technologique de pointe ? Ce poste est pour vous. Le ou la technicien(ne) en support technique est impliqué(e) dans la recherche de solutions, les mises à jour logiciels, l’entretien et la maintenance des systèmes directement chez le client. Ce rôle combine le support à distance ainsi que l’action sur le terrain, offrant une expéri…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Laurentides', 'Deux-Montagnes', 'Sainte-Marthe-sur-le-Lac']","Sainte-Marthe-sur-le-Lac, Deux-Montagnes",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Comact,,full_time,,
45.462763,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzNDAxOSIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.xeqcH_GgJYggkHsXFk3_yZC1cEt5BHGkHVHqvrLhhtM,2026-08-03T04:28:40Z,-73.368706,https://www.adzuna.ca/land/ad/5826434019?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=BABE2CDC92F90D9AF8661DB68F935EEBDC0A24B0,5826434019,Électromécanicien,Nous recherchons actuellement un Électromécanicien(ne) pour compléter notre équipe d'impartition chez notre client XNRGY. AVANTAGES: Nous signons les heures d’appentis pour la Licence C; REER collectif (après 3 mois); Assurance collective (après 3 mois); Salaire compétitif; Club social; Banque de vêtement; Le plaisir de travailler pour une entreprise grandissante. Principales responsabilités Répond aux besoins du client et répare les systèmes automatisés; Participe aux maintenances préventives …,0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Saint-Hubert']","Saint-Hubert, Champlain",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Groupe PMI,,full_time,,
45.555336,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzMzc0NSIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.010_7NIT_ftSpecslCpiJSlyaKpk50R41rKMae9IX3Q,2026-08-03T04:28:35Z,-73.537998,https://www.adzuna.ca/land/ad/5826433745?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=BD8A83A9B3958538345CA4EF7152B91FC6FE5B6C,5826433745,Technicien aux comptes recevables,"Principales responsabilités : Préparer et émettre les factures aux clients avec exactitude et dans les délais requis. Assurer le suivi des comptes clients, effectuer les relances pour les soldes impayés et gérer les recouvrements de façon professionnelle. Appliquer les paiements reçus des clients (chèques, virements bancaires, transferts électroniques de fonds) et concilier les encaissements avec les factures. Enquêter sur les écarts de paiement, les paiements partiels et les factures contestée…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Anjou']","Anjou, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Right Solutions ,,full_time,,
45.573903,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzMzY4OCIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.OpVSku_bzB2ooJKU-GOx_vIj8t3UzvmaatiFGm140Kw,2026-08-03T04:28:32Z,-73.650516,https://www.adzuna.ca/land/ad/5826433688?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=A3062B439311E72DABAB52FC234CA77EEC5C7A8A,5826433688,Senior Commercial Off The Shelf (COTS) Application Specialist,"CFMWS - WHERE PURPOSE MEETS PASSION! At Canadian Forces Morale and Welfare Services (CFMWS), we’re more than just a workplace; we’re a proud community dedicated to supporting Canadian Armed Forces members, veterans and their families in their daily lives. We carefully curate and provide programs and services designed to meet their unique needs and enhance their mental, social, physical, financial and familial well-being. CFMWS employees deliver programs and services including recreation, sports…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal North']","Montréal North, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Canadian Forces Morale and Welfare Services - CFMWS,,full_time,,
45.448835,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzMzY3NCIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.0rN9wmRdHbbvgyyZacnQKsUzpzSCVqjBrxRCdhksCvY,2026-08-03T04:28:32Z,-73.754293,https://www.adzuna.ca/land/ad/5826433674?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=3B36EEE28D600CABB41DF83399DDB8DC2BC6D9E6,5826433674,Modern Workplace & Platform Services Analyst (Executive Support),"Being part of Air Canada is to become part of an iconic Canadian symbol, recently ranked the best Airline in North America. Let your career take flight by joining our diverse and vibrant team at the leading edge of passenger aviation. The Modern Workplace & Platform Services Analyst - Executive Support delivers high-touch, personalized IT support to Air Canada senior executives and VIP users. This role ensures a seamless technology experience through proactive, discreet, and efficient assistanc…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Dorval']","Dorval, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Air Canada,,full_time,,
45.555336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHVGUXcyR1A4Ukd3QWR0bV9faENSQSIsImkiOiI1ODI2NDMzNjU0In0.s_o8ctDV_icUFuPqHIzkIoU1KG-GaehWZwLI_f0GKUs,2026-08-03T04:28:31Z,-73.537998,https://www.adzuna.ca/land/ad/5826433654?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=F05D774CCD732FA0518D3B9621881B1DEB4871AA,5826433654,SAP ABAP Development Team Lead,"Hello, I'm Charles Quinones, Recruitment Consultant at FED IT, a recruitment firm specialized in permanent and contract recruitment within the Information Technology sector. I am currently partnering with a well-established organization in the retail industry seeking a Senior SAP MM / SD Functional Analyst to support business process optimization and contribute to major SAP initiatives across procurement, replenishment, and supply chain operations. Mission As a Senior SAP MM / SD Functional Ana…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Anjou']","Anjou, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fed IT,permanent,,,
45.555336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHVGUXcyR1A4Ukd3QWR0bV9faENSQSIsImkiOiI1ODI2NDMzNjQ3In0.IUM3tnTNZGiUFsjo9MjTP6d7wCT-uNW7V3nd6Q-I4yA,2026-08-03T04:28:31Z,-73.537998,https://www.adzuna.ca/land/ad/5826433647?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=C177D61A03FA35D01D71B9CB4B85B6538BD94343,5826433647,Analyste fonctionnel principal SAP MM / SD,"Bonjour, je suis Charles Quinones, Conseiller en recrutement chez FED IT, cabinet spécialisé dans le recrutement permanent et temporaire en technologies de l’information. Je recrute actuellement pour une entreprise québécoise reconnue dans le secteur du commerce de détail, à la recherche d’un Analyste fonctionnel principal SAP MM / SD qui contribuera à l’optimisation des processus d’approvisionnement, de réapprovisionnement et de gestion des opérations au sein d’un environnement SAP stratégique…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Anjou']","Anjou, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fed IT,permanent,,,
45.555336,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjQzMzQ4NCIsInMiOiJkdUZRdzJHUDhSR3dBZHRtX19oQ1JBIn0.TaVkjas8Ipim38XZfihyUbPGUILlQV5jHd7fzftI9O4,2026-08-03T04:28:28Z,-73.537998,https://www.adzuna.ca/land/ad/5826433484?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=619B7BBDF798F83411217A6B2F7B2C7ADF427F8C,5826433484,Chef d'équipe - SAP ABAP,"Bonjour, je suis Charles Quinones, Conseiller en recrutement chez FED IT, cabinet spécialisé dans le recrutement permanent et temporaire en technologies de l’information. Je recrute actuellement pour une entreprise québécoise reconnue dans le secteur du commerce de détail, à la recherche d’un Chef d’équipe Développement SAP ABAP afin d’accompagner l’évolution de son environnement SAP et de soutenir une équipe de développeurs spécialisés. Mission Relevant de l’équipe de développement SAP, vous a…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Anjou']","Anjou, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Fed IT,permanent,,,
45.668988,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHVGUXcyR1A4Ukd3QWR0bV9faENSQSIsImkiOiI1ODI2NDMyOTgxIn0.OD7wwTnBFlybExN6DAQcIIB9vW-wy0z6W1HN3GW3k6M,2026-08-03T04:28:15Z,-73.770862,https://www.adzuna.ca/land/ad/5826432981?se=duFQw2GP8RGwAdtm__hCRA&utm_medium=api&utm_source=e90db681&v=5779A46000F49448F0E3F56DD8CFB5C6743D9C44,5826432981,Directeur Infrastructure et support informatique,"Relevant du Directeur principal TI, le ou la Directeur(trice) Infrastructure et Support est responsable de définir, structurer et gérer l'ensemble des services d'infrastructure et de support technologique de l'organisation. Le titulaire du poste assure la disponibilité, la performance et la sécurité des environnements technologiques, tout en développant une offre de services TI standardisée, mesurable et orientée vers l'expérience utilisateur. Il ou elle encadre les équipes responsables du sout…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Laurentides', 'Thérèse-De Blainville', 'Bois-des-Filion']","Bois-des-Filion, Thérèse-De Blainville",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Club Piscine ,,full_time,,
