adref,description,redirect_url,salary_is_predicted,created,latitude,title,id,longitude,__CLASS__,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,salary_min,contract_time,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDMyMTY4NyIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.q6fHXhhps6Jx5cExbm8caMporpAx7OuBXxcyLafRJuY,"Position Description: Rejoignez un programme de modernisation d’envergure où votre expertise aura un impact direct sur l’avenir technologique de nos clients de CGI. En tant que spécialiste en modernisation applicative, vous serez au cœur de la transformation des environnements AIX vers AWS, en combinant savoir-faire technique, esprit d’analyse et utilisation responsable de l’intelligence artificielle. Si vous aimez décoder le legacy, relever des défis complexes et contribuer à bâtir des platefo…",https://www.adzuna.ca/details/5734321687?utm_medium=api&utm_source=e90db681,0,2026-05-19T16:34:43Z,45.544959,Spécialiste en modernisation applicative,5734321687,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzM0MzE0MTY2In0.HU2JnIqM1nxDnHuBy7xxjBqrF6rFeIYOBhMOr-C0ZkE,"Analyste, Performance Commerciale Département: Stratégie d’achat, planification et allocation Relève de: Gestionnaire principal de la stratégie d'achat et la planification Lieu : 2255, rue Cohen, Saint-Laurent (QC) H4R 2N7 (mode hybride) À propos de Browns : Fondée à Montréal en 1940, Chaussures Browns a été bâtie sur un principe : prioriser les clients. Inébranlable dans sa mission d'offrir une expérience de magasinage inoubliable, Browns demeure l'intersection où le luxe rencontre l'abordabil…",https://www.adzuna.ca/details/5734314166?utm_medium=api&utm_source=e90db681,0,2026-05-19T16:32:56Z,45.49487,"Analyste, Performance Commerciale/Analyst, Business Insights",5734314166,-73.73144,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Browns Shoes,"Saint-Laurent, Montréal","['Canada', 'Québec', 'Montréal', 'Saint-Laurent']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDMxMzU2MCIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.W_Es4PgU0JetjAK-zUYPxK4lg9AaFfT40I5f7ujeP3w,"Position Description: The role of the Senior Solution Architect – Digital is to act as the key solution architect for the Digital business areas. The position involves understanding business requirements and designing technology solutions that meet needs across Business, Application, Information, and Technology domains, while aligning with the Enterprise Architecture vision and considering non-functional requirements such as security and performance. The architect works on multiple projects sim…",https://www.adzuna.ca/details/5734313560?utm_medium=api&utm_source=e90db681,0,2026-05-19T16:32:49Z,45.544959,Senior Solution Architect – Digital,5734313560,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,80000.0,full_time,120000.0,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDI1NzYwMCIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.nXI79HBCoOOh6_aAO1P3zInWxpMRl3SQdBir8Bx9e7M,"Chez Sandvik, nous vous offrons un monde de possibilités. Nos diverses activités et notre réseau mondial vous permettent d’explorer votre potentiel et de vous épanouir. Nous reconnaissons votre performance et nous vous offrons diverses façons d’alimenter votre croissance vers des réalisations exceptionnelles. Nous sommes actuellement à la recherche d’un(e) développeur de logiciels embarqués . Le développeur de logiciels embarqués est chargé de développer des solutions pour capturer et traiter d…",https://www.adzuna.ca/land/ad/5734257600?se=RJVRCn5U8RGB68X7m2UOqQ&utm_medium=api&utm_source=e90db681&v=B1570B26EBC8D8F6773FD0A03E4CF1C95327561E,0,2026-05-19T15:59:42Z,45.544959,Développeur Logiciels Embarqués,5734257600,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Sandvik,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDE3NjE0MSIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.pgBRDGrCXkkYTKgviCzTsuk4QPS1Jv7_t7iX32YYXBE,"Localisation : Remote (préférence pour les candidats basés à Montréal) Type : Freelance, temps partiel (collaboration continue) À propos de MageMontreal: MageMontreal est une agence eCommerce basée à Montréal et partenaire certifié d’Adobe Commerce (Magento), Shopify, BigCommerce et WooCommerce. Nous concevons et maintenons des plateformes eCommerce B2C et B2B complexes pour des clients mid-market et enterprise à travers le Canada et les États-Unis. Nous sommes une équipe bilingue (EN/FR), rapi…",https://www.adzuna.ca/land/ad/5734176141?se=RJVRCn5U8RGB68X7m2UOqQ&utm_medium=api&utm_source=e90db681&v=97E6A15DF6ED8D592B7C28FA29D9737BC9D9118D,0,2026-05-19T12:56:53Z,46.119571,Développeur Odoo 19 – Freelance / Temps partiel,5734176141,-74.471295,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mage Montréal,"Saint-Faustin-Lac-Carre, Les Laurentides","['Canada', 'Québec', 'Laurentides', 'Les Laurentides', 'Saint-Faustin-Lac-Carre']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,part_time,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzOTA5NTc1In0.qd1RwXSwYGSM-rk6g7-x_uyphPyB1VeFeJFh1arG4vQ,"Job Description Job Description Description de l'entreprise VOSKER, leader nord-américain en surveillance de zones éloignées. Chaque jour, on est fiers d’aider nos clients à garder un œil sur ce qui compte réellement pour eux, en développant des caméras à énergie solaire et connectées cellulaire à notre plate-forme exclusive. En quelques mots chez VOSKER ; on prend soin de nos gens, on pense autrement et on est performant ! On tire avantage de nos expertises pour gagner en équipe et redéfinir c…",https://www.adzuna.ca/details/5733909575?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:58:55Z,45.544959,Architecte de sécurité Cloud,5733909575,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Vosker,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwOTU2MCIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.daENPk_qrxQcJy4lq3uM9nV2w0RcuP8Jxj6uUgVEw7Y,"Job Description Job Description This is an opportunity to run a field engineering team, helping customers understand and implement Canonical's open source solutions in public clouds and in their own data centers. We work across the entire spectrum of cloud offerings, from Ubuntu itself to virtualisation and private cloud, Kubernetes, and the implementation of sophisticated open source solutions such as MLops platforms, data platforms and more. We are rapidly expanding the range of open source s…",https://www.adzuna.ca/details/5733909560?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:58:54Z,45.544959,Solution Architecture Manager,5733909560,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Canonical,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwOTQzMyIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.SD5jDUk4hduKMQwJmjfi-jJ6K05nCV7elNdSimoRcD8,"Job Description Job Description Description de l'entreprise VOSKER, leader nord-américain en surveillance de zones éloignées. Chaque jour, on est fiers d’aider nos clients à garder un œil sur ce qui compte réellement pour eux, en développant des caméras à énergie solaire et connectées cellulaire à notre plate-forme exclusive. En quelques mots chez VOSKER : On est performant, on pense autrement et on prend soin de nos gens ! On tire avantage de nos expertises pour gagner en équipe et redéfinir c…",https://www.adzuna.ca/details/5733909433?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:58:44Z,45.544959,Analyste fonctionnel - Produits numériques,5733909433,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Vosker,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzOTA4Njg4In0.vNgV_8mBrSOKlcnIp3t8uaA8FPfpPzNIXDRLwtuLOz8,"Job Description Job Description Company Description Salary: $62,500–$72,500 (based on experience)  performance bonuses Schedule : Monday to Friday | 8:00 AM – 5:00 PM Techo-Bloc is a North American manufacturer and distributor with 9 production facilities and 13 distribution centers. We design and deliver hardscape products with a strong focus on quality, innovation, and operational excellence. We are a growing organization of 900 employees built on accountability, teamwork, and continuous impr…",https://www.adzuna.ca/details/5733908688?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:57:45Z,45.490563,Customer Experience Coordinator,5733908688,-73.430404,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Techo-Bloc,"Saint-Hubert, Champlain","['Canada', 'Québec', 'Montérégie', 'Champlain', 'Saint-Hubert']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwNTI1NiIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.we5pZSVxV-U7rie75R22iL2qBX9ZsUFPjY4iBBdjkis,"Job Description Job Description Description de l'entreprise Talan est un groupe international qui accompagne ses clients dans leur transformation Data & IA, de bout en bout, en combinant conseil en management et expertise technologique. Avec plus de 6000 collaborateurs sur 5 continents, nous accélérons les transformations de nos clients à travers des partenariats de long terme, en créant un impact mesurable et durable. Notre proposition de valeur repose sur un écosystème d’innovation structuré …",https://www.adzuna.ca/details/5733905256?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:54:27Z,45.544959,"Gestionnaire de projets senior, D365 (F&O) | Senior D365 Project Manager (F&O)",5733905256,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Talan,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzOTA0OTY1In0.olweiDoY0yccIh3EgZ68PlNinlA-WTImEJl0AqGkQsQ,"Job Description Job Description Company Description With 40 years of expertise, LGI Healthcare Solutions develops technological software for the healthcare network. We specialize in providing solutions for clinical, financial and material management, performance and analysis, and workforce management, which includes payroll management. Innovation is at the heart of our activities and we partner with our customers to solve crucial issues and ensure the well-being of patients and all members of t…",https://www.adzuna.ca/details/5733904965?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:54:10Z,45.544959,"Team Lead, Deployment",5733904965,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzOTA0Nzc0In0.L1J5nhRi0nEbh5fJYXDmZOE2uvbhi0KVe3D23d_jqSQ,"Job Description Job Description We are looking for an experienced Intermediate or Senior React Developer for our client. This is a permanent position that is remote with the option to relocate to Vancouver if you desire. You Have: 3 years’ experience as a Front-End Software Developer 2 years’ experience with React Experience working with GraphQL is highly regarded Experience working with Typescript is highly regarded Any experience working with PHP, React Native, C# or Java is a bonus Perks: Co…",https://www.adzuna.ca/details/5733904774?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:53:57Z,45.544959,React Developer,5733904774,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwMjcyMiIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.PJPW3cH8ATrXoOXY1FSZYF9RG-ewD8KAtNXcccu82BU,"Job Description Job Description Description de l'entreprise Exploitant plus de 90 magasins et trois centres de distribution, Renaud-Bray est le chef de file de la vente de produits culturels au Québec. Nos marques Renaud-Bray, DeSerres, Griffon et Archambault rendent le livre, le jeu, la musique et le matériel d’art accessibles à tous. Renaud-Bray est reconnue comme l’une des Sociétés les mieux gérées au Canada et figure parmi les entreprises préférées des Québécois. Nous sommes à la recherche …",https://www.adzuna.ca/details/5733902722?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:50:38Z,45.544959,Analyste fonctionnel et technique,5733902722,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Renaud-Bray,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwMjU3MiIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.pOGyCi147HTBTbVw_yj23plmNXRVSDnVa9JQHpfB6RE,"Job Description Job Description Description de l'entreprise Forte de 40 ans d’expertise, LGI Solutions Santé développe des logiciels technologiques pour le réseau de la santé. Nous nous spécialisons dans l’offre de solutions de gestion clinique, financière et matérielle, de performance et d’analyse, ainsi que de gestion de la main-d’œuvre, incluant la gestion de la paie. L’innovation est au cœur de nos activités et nous travaillons en partenariat avec nos clients afin de répondre aux enjeux les…",https://www.adzuna.ca/details/5733902572?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:50:23Z,45.544959,"Chef d'équipe, déploiements",5733902572,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkpWUkNuNVU4UkdCNjhYN20yVU9xUSIsImkiOiI1NzMzOTAyMzQ2In0.uPrIj3OiYlSPNCDk2ry2zM-HgqB5b4tAifx9GhshROU,"Job Description Job Description Company Description Repeatedly voted one of Montreal’s Top Employers and Employer of the Year for the 2022 Mercuriades Awards, Rodeo FX is a high-end creative company offering services in visual effects, advertising, animation, and experiential. Nominated for multiple Emmy® Awards for its work on the series Stranger Things season 4, Avatar: The Last Airbender and The Lord of The Rings: The Rings of Power, the independent, Oscar®-winning company boasts close to 80…",https://www.adzuna.ca/details/5733902346?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:50:00Z,45.544959,Service Delivery Coordinator,5733902346,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Rodeo FX,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzkwMjAxNSIsInMiOiJSSlZSQ241VThSR0I2OFg3bTJVT3FRIn0.Me3oZXWHnTcZadf4qnamrilZY2PWOQCchuc_SimdobI,"Job Description Job Description Description de l'entreprise Microsoft Dynamics 365 Finance & Operations (D365 F&O) Façonnez le fonctionnement d’un fabricant leader. Techo-Bloc, chef de file nord-américain en pavés de béton, murs de soutènement et maçonnerie, est en pleine transformation numérique avec Microsoft Dynamics 365 Finance & Operations. Nous recherchons un(e) analyste d’affaires curieux(se) pour optimiser cette plateforme et transformer des besoins concrets en solutions efficaces. Basé…",https://www.adzuna.ca/details/5733902015?utm_medium=api&utm_source=e90db681,0,2026-05-19T05:49:28Z,45.490563,Analyste d'affaires ERP senior,5733902015,-73.430404,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Techo-Bloc,"Saint-Hubert, Champlain","['Canada', 'Québec', 'Montérégie', 'Champlain', 'Saint-Hubert']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
